location_id,location_name,locality,timezone,country_id,country_iso,country_name,owner_id,owner,provider_id,provider,isMonitor,monitor_type,isMobile,latitude,longitude,instrument_ids,instrument_names,n_pm25_sensors,pm25_sensor_ids,openaq_url,Region,Requested_Country,Requested_ISO
8645,Kampala,N/A,Africa/Kampala,133,UG,Uganda,4,Unknown Governmental Organization,119,AirNow,TRUE,Reference monitor,FALSE,0.300225,32.591554,2,Government Monitor,1,25086,https://explore.openaq.org/locations/8645,Africa,Uganda,UG
5714432,Makerere University Weather Station,,Africa/Kampala,133,UG,Uganda,22712,AirQo,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,0.33354,32.56861,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14069448,https://explore.openaq.org/locations/5714432,Africa,Uganda,UG
5976204,Kyebando ,,Africa/Kampala,133,UG,Uganda,22712,AirQo,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,0.358762,32.584203,27,AirGradient Open Air Max Generation 1 (O-M-1PPSTON-CE),1,14259288,https://explore.openaq.org/locations/5976204,Africa,Uganda,UG
5987684,Sir Apollo Kagwa Road,,Africa/Kampala,133,UG,Uganda,22712,AirQo,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,0.33354,32.56861,27,AirGradient Open Air Max Generation 1 (O-M-1PPSTON-CE),1,14267480,https://explore.openaq.org/locations/5987684,Africa,Uganda,UG
5987686,Salama Road,,Africa/Kampala,133,UG,Uganda,22712,AirQo,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,0.33354,32.56861,27,AirGradient Open Air Max Generation 1 (O-M-1PPSTON-CE),1,14267485,https://explore.openaq.org/locations/5987686,Africa,Uganda,UG
5988718,Mpelerwe ,,Africa/Kampala,133,UG,Uganda,22712,AirQo,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,0.33354,32.56861,27,AirGradient Open Air Max Generation 1 (O-M-1PPSTON-CE),1,14268326,https://explore.openaq.org/locations/5988718,Africa,Uganda,UG
6094926,Nansana Municipal Council offices,,Africa/Kampala,133,UG,Uganda,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,0.363545237946994,32.5292540629891,24,AirGradient Open Air Generation 1 (O-1PST),1,14373655,https://explore.openaq.org/locations/6094926,Africa,Uganda,UG
6112501,aq_g5_53,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.28863,32.60297,1,N/A,1,14502608,https://explore.openaq.org/locations/6112501,Africa,Uganda,UG
6112502,aq_g5_48,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.300454937503055,32.6046972163187,1,N/A,1,14502610,https://explore.openaq.org/locations/6112502,Africa,Uganda,UG
6112503,aq_g5_46,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.25776,32.63686,1,N/A,1,14502604,https://explore.openaq.org/locations/6112503,Africa,Uganda,UG
6112504,aq_g5_97,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.322924497659538,32.6285049751201,1,N/A,1,14502594,https://explore.openaq.org/locations/6112504,Africa,Uganda,UG
6112505,airqo-g5184,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.594025149762088,30.5960819765847,1,N/A,1,14502600,https://explore.openaq.org/locations/6112505,Africa,Uganda,UG
6112506,aq_g5_43,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.296925547761309,32.5766410947816,1,N/A,1,14502612,https://explore.openaq.org/locations/6112506,Africa,Uganda,UG
6112507,aq_g520,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.30991,32.60045,1,N/A,1,14502606,https://explore.openaq.org/locations/6112507,Africa,Uganda,UG
6112508,aq_43,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.28907,32.58959,1,N/A,1,14502602,https://explore.openaq.org/locations/6112508,Africa,Uganda,UG
6112509,airqo-g5168,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.618185236376909,30.6563753817923,1,N/A,1,14502598,https://explore.openaq.org/locations/6112509,Africa,Uganda,UG
6112510,aq_72,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.2689,32.588,1,N/A,1,14502596,https://explore.openaq.org/locations/6112510,Africa,Uganda,UG
6113133,airqo_g5567,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.346825791567387,32.5890474058527,1,N/A,1,14506876,https://explore.openaq.org/locations/6113133,Africa,Uganda,UG
6113134,airqo_g5563,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.311874418516148,32.5623506321347,1,N/A,1,14506874,https://explore.openaq.org/locations/6113134,Africa,Uganda,UG
6113203,Kabumbi Nansana,,Africa/Kampala,133,UG,Uganda,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,0.3759,32.528,7,Unknown AirGradient Sensor,1,14507366,https://explore.openaq.org/locations/6113203,Africa,Uganda,UG
6113239,airqo_g5519,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.623977767898304,30.6425034714427,1,N/A,1,14507635,https://explore.openaq.org/locations/6113239,Africa,Uganda,UG
6113240,airqo_g5446,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.315678859347929,32.6350633487738,1,N/A,1,14507653,https://explore.openaq.org/locations/6113240,Africa,Uganda,UG
6113241,airqo_g5548,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.323201369989173,32.6319719413085,1,N/A,1,14507649,https://explore.openaq.org/locations/6113241,Africa,Uganda,UG
6113242,airqo_g5568,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.58759958659695,30.6463194347577,1,N/A,1,14507639,https://explore.openaq.org/locations/6113242,Africa,Uganda,UG
6113243,airqo_g5559,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.535102397448555,30.6468721691672,1,N/A,1,14507645,https://explore.openaq.org/locations/6113243,Africa,Uganda,UG
6113244,airqo_g5477,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.670721495216739,30.572340996574,1,N/A,1,14507631,https://explore.openaq.org/locations/6113244,Africa,Uganda,UG
6113245,airqo_g5481,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.637044135478916,30.616152249661,1,N/A,1,14507633,https://explore.openaq.org/locations/6113245,Africa,Uganda,UG
6113246,airqo_g5455,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.592598134722012,30.6662137773187,1,N/A,1,14507647,https://explore.openaq.org/locations/6113246,Africa,Uganda,UG
6113247,airqo_g5463,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.581599576269334,30.7054493755439,1,N/A,1,14507640,https://explore.openaq.org/locations/6113247,Africa,Uganda,UG
6113248,airqo_g5544,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.623704829220578,30.6675122347399,1,N/A,1,14507637,https://explore.openaq.org/locations/6113248,Africa,Uganda,UG
6113249,airqo_g5437,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.619552186453301,30.6441297603594,1,N/A,1,14507629,https://explore.openaq.org/locations/6113249,Africa,Uganda,UG
6113250,airqo_g5499,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.495739268925595,30.7045345527369,1,N/A,1,14507644,https://explore.openaq.org/locations/6113250,Africa,Uganda,UG
6113251,airqo_g5570,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.525382488128395,30.7382731379789,1,N/A,1,14507642,https://explore.openaq.org/locations/6113251,Africa,Uganda,UG
6113252,airqo_g5449,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.287828075221681,32.6245827905896,1,N/A,1,14507651,https://explore.openaq.org/locations/6113252,Africa,Uganda,UG
6113253,airqo_g5448,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.606604261427554,30.6586246776164,1,N/A,1,14507627,https://explore.openaq.org/locations/6113253,Africa,Uganda,UG
6113254,airqo_g5545,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,-0.59737570815607,30.6963727459157,1,N/A,1,14507638,https://explore.openaq.org/locations/6113254,Africa,Uganda,UG
6114036,Ntinda,,Africa/Kampala,133,UG,Uganda,22712,AirQo,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,0.360209,32.610756,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,14513205,https://explore.openaq.org/locations/6114036,Africa,Uganda,UG
6180052,Nebbi Central,,Africa/Kampala,133,UG,Uganda,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,2.478561,31.089964,7,Unknown AirGradient Sensor,1,15003752,https://explore.openaq.org/locations/6180052,Africa,Uganda,UG
6336502,airqo_g5433,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.263281479375254,32.6179187251898,1,N/A,1,16166164,https://explore.openaq.org/locations/6336502,Africa,Uganda,UG
6336503,airqo_g5546,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.410556036179691,32.5709112165091,1,N/A,1,16166158,https://explore.openaq.org/locations/6336503,Africa,Uganda,UG
6336504,airqo_g5573,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.313564404278341,32.405587681193,1,N/A,1,16166122,https://explore.openaq.org/locations/6336504,Africa,Uganda,UG
6336505,airqo_g5513,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.306719370136281,32.5701126455761,1,N/A,1,16166162,https://explore.openaq.org/locations/6336505,Africa,Uganda,UG
6336506,airqo_g5555,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.241954208605476,32.6244265274536,1,N/A,1,16166168,https://explore.openaq.org/locations/6336506,Africa,Uganda,UG
6336507,airqo_g5558,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.349013356882665,32.6285509056738,1,N/A,1,16166154,https://explore.openaq.org/locations/6336507,Africa,Uganda,UG
6336508,airqo_g5566,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.324032910888594,32.6182631903506,1,N/A,1,16166152,https://explore.openaq.org/locations/6336508,Africa,Uganda,UG
6336509,airqo_g5549,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.231416903618594,32.6247158054035,1,N/A,1,16166166,https://explore.openaq.org/locations/6336509,Africa,Uganda,UG
6336510,airqo_g5551,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.324940760235749,32.5876936480058,1,N/A,1,16166156,https://explore.openaq.org/locations/6336510,Africa,Uganda,UG
6336511,airqo_g5569,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.308986021874783,32.3980848549644,1,N/A,1,16166124,https://explore.openaq.org/locations/6336511,Africa,Uganda,UG
6336512,airqo_g5518,,Africa/Kampala,133,UG,Uganda,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,0.329653394057386,32.5830663134401,1,N/A,1,16166160,https://explore.openaq.org/locations/6336512,Africa,Uganda,UG
6384166,"Kampala, Mulago National Referral Hospital, GEOHealth",,Africa/Kampala,133,UG,Uganda,23894,GEOHealth Hub for Eastern Africa,441,GeoHealth,TRUE,Reference monitor,FALSE,0.33654,32.57613,18,BAM 1022,1,16478958,https://explore.openaq.org/locations/6384166,Africa,Uganda,UG
3075781,COLLEGE NAL,,Africa/Douala,147,CM,Cameroon,11170,Melissa Kwenkeu,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,4.0484707851265,9.76950582887233,7,Unknown AirGradient Sensor,1,10708486,https://explore.openaq.org/locations/3075781,Africa,Cameroon,CM
3211672,Dernier Poteau,,Africa/Douala,147,CM,Cameroon,11509,Unknown Person,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,3.89772090721177,11.5658922272904,7,Unknown AirGradient Sensor,1,11151284,https://explore.openaq.org/locations/3211672,Africa,Cameroon,CM
6269206,Behind Mbingo Annex Bonaberi (CAIC office),,Africa/Douala,147,CM,Cameroon,12,AirGradient,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,3.988671,9.690027,7,Unknown AirGradient Sensor,1,15663594,https://explore.openaq.org/locations/6269206,Africa,Cameroon,CM
6328202,airqo-g5182,,Africa/Douala,147,CM,Cameroon,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,3.88839919112953,11.5442955276411,1,N/A,1,16103836,https://explore.openaq.org/locations/6328202,Africa,Cameroon,CM
6328203,airqo-g5188,,Africa/Douala,147,CM,Cameroon,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,3.87760993122045,11.4500232427887,1,N/A,1,16103832,https://explore.openaq.org/locations/6328203,Africa,Cameroon,CM
6328204,airqo-g5172,,Africa/Douala,147,CM,Cameroon,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,3.90068,11.50855,1,N/A,1,16103838,https://explore.openaq.org/locations/6328204,Africa,Cameroon,CM
6328205,airqo_g5216,,Africa/Douala,147,CM,Cameroon,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,3.83123365898947,11.4837621715434,1,N/A,1,16103834,https://explore.openaq.org/locations/6328205,Africa,Cameroon,CM
6328206,airqo_g5332,,Africa/Douala,147,CM,Cameroon,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,3.83928450160358,11.4696071974517,1,N/A,1,16103842,https://explore.openaq.org/locations/6328206,Africa,Cameroon,CM
6328207,airqo_g5344,,Africa/Douala,147,CM,Cameroon,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,3.96354089842799,11.5387600744636,1,N/A,1,16103840,https://explore.openaq.org/locations/6328207,Africa,Cameroon,CM
6328208,airqo_g5225,,Africa/Douala,147,CM,Cameroon,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,3.84158319298813,11.5406065286766,1,N/A,1,16103830,https://explore.openaq.org/locations/6328208,Africa,Cameroon,CM
6384611,Urban peripheric area of Nkolbisson : Increasing population and biaomass burning source,,Africa/Douala,147,CM,Cameroon,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,3.87345,11.45437,4,Clarity Sensor,1,16482248,https://explore.openaq.org/locations/6384611,Africa,Cameroon,CM
6384612,Significant commercial activities and medium to high road traffic emission of Essos area,,Africa/Douala,147,CM,Cameroon,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,3.87196,11.53602,4,Clarity Sensor,1,16482249,https://explore.openaq.org/locations/6384612,Africa,Cameroon,CM
6384613,Reference site with lower emissions and greater vegetation cover of Bastos,,Africa/Douala,147,CM,Cameroon,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,3.90141,11.50469,4,Clarity Sensor,1,16482251,https://explore.openaq.org/locations/6384613,Africa,Cameroon,CM
6384614,High exposure to traffic and industrial activities emissions of Mvog-mbi area,,Africa/Douala,147,CM,Cameroon,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,3.84162,11.51431,4,Clarity Sensor,1,16482250,https://explore.openaq.org/locations/6384614,Africa,Cameroon,CM
6439157,airqo_bam_data_logger_08,,Africa/Douala,147,CM,Cameroon,1,OpenAQ admin,21,AirQo,FALSE,Non-reference / air sensor,FALSE,3.86784571277629,11.4934583005588,1,N/A,1,16885180,https://explore.openaq.org/locations/6439157,Africa,Cameroon,CM
42,SPARTAN - Ilorin University,,Africa/Lagos,100,NG,Nigeria,4,Unknown Governmental Organization,226,Spartan,TRUE,Reference monitor,FALSE,8.484,4.675,2,Government Monitor,1,62,https://explore.openaq.org/locations/42,Africa,Nigeria,NG
220715,Abuja,N/A,Africa/Lagos,100,NG,Nigeria,4,Unknown Governmental Organization,119,AirNow,TRUE,Reference monitor,FALSE,9.041648,7.477374,2,Government Monitor,1,1286151,https://explore.openaq.org/locations/220715,Africa,Nigeria,NG
404479,Lagos,N/A,Africa/Lagos,100,NG,Nigeria,4,Unknown Governmental Organization,119,AirNow,TRUE,Reference monitor,FALSE,6.440483,3.406815,2,Government Monitor,1,2251459,https://explore.openaq.org/locations/404479,Africa,Nigeria,NG
1285346,SPARTAN - Ilorin University,Ilorin,Africa/Lagos,100,NG,Nigeria,4,Unknown Governmental Organization,64,SPARTAN Network,TRUE,Reference monitor,FALSE,8.4841,4.6745,2,Government Monitor,1,6566256,https://explore.openaq.org/locations/1285346,Africa,Nigeria,NG
1894636,"Ogada, Obubra Local Government Area (LGA)",,Africa/Lagos,100,NG,Nigeria,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,6.066,8.34,4,Clarity Sensor,1,7466350,https://explore.openaq.org/locations/1894636,Africa,Nigeria,NG
1894640,Calabar,,Africa/Lagos,100,NG,Nigeria,9,Clarity,166,Clarity,FALSE,Non-reference / air sensor,FALSE,5.02529,8.34843,4,Clarity Sensor,1,7466400,https://explore.openaq.org/locations/1894640,Africa,Nigeria,NG
3400895,University of Lagos/Makoko,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.517912,3.385983,7,Unknown AirGradient Sensor,1,12178112,https://explore.openaq.org/locations/3400895,Africa,Nigeria,NG
4579812,Sagamu Road - Ikorodu,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.63512,3.51558,22,AirGradient ONE Generation 9 (I-9PSL-DE),1,13844885,https://explore.openaq.org/locations/4579812,Africa,Nigeria,NG
4605121,M.K.O Abiola Gardens,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.621462,3.362492,22,AirGradient ONE Generation 9 (I-9PSL-DE),1,13851866,https://explore.openaq.org/locations/4605121,Africa,Nigeria,NG
4839210,Ikate - Lagos,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.42993,3.48893,7,Unknown AirGradient Sensor,1,13408231,https://explore.openaq.org/locations/4839210,Africa,Nigeria,NG
4850452,Shagisha - Magodo,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.61389788260381,3.37470481094047,7,Unknown AirGradient Sensor,1,13418561,https://explore.openaq.org/locations/4850452,Africa,Nigeria,NG
4903342,Osborne - Ikoyi,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.458151,3.423132,24,AirGradient Open Air Generation 1 (O-1PST),1,13466038,https://explore.openaq.org/locations/4903342,Africa,Nigeria,NG
4903422,Dolphin Estate - Lagos,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.45829,3.415643,24,AirGradient Open Air Generation 1 (O-1PST),1,13466606,https://explore.openaq.org/locations/4903422,Africa,Nigeria,NG
4944273,LAMATA Place,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.59493949639075,3.38316142521408,7,Unknown AirGradient Sensor,1,13500417,https://explore.openaq.org/locations/4944273,Africa,Nigeria,NG
4944274,Ikorodu Bus Terminal,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.62097547999851,3.50254830231298,7,Unknown AirGradient Sensor,1,13500422,https://explore.openaq.org/locations/4944274,Africa,Nigeria,NG
4959161,Ketu - Lagos,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.59704997701764,3.3887163100638,22,AirGradient ONE Generation 9 (I-9PSL-DE),1,13512808,https://explore.openaq.org/locations/4959161,Africa,Nigeria,NG
4969237,Oshodi,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.55657799743097,3.35230611863999,7,Unknown AirGradient Sensor,1,13520831,https://explore.openaq.org/locations/4969237,Africa,Nigeria,NG
4986946,Arepo - Ogun State,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.69690014817649,3.42533132058632,24,AirGradient Open Air Generation 1 (O-1PST),1,13534809,https://explore.openaq.org/locations/4986946,Africa,Nigeria,NG
5009574,Ikorodu Bus Terminal,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.621149,3.502032,7,Unknown AirGradient Sensor,1,13552437,https://explore.openaq.org/locations/5009574,Africa,Nigeria,NG
5011605,Ikorodu Bus Terminal,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.6209012385251,3.50271746737617,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,13553849,https://explore.openaq.org/locations/5011605,Africa,Nigeria,NG
5016266,LAMATA Place,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.59436572707469,3.38324724508503,7,Unknown AirGradient Sensor,1,13557362,https://explore.openaq.org/locations/5016266,Africa,Nigeria,NG
5038498,Oshodi Bus Terminal 3,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.55665260807917,3.3522846609683,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,13573593,https://explore.openaq.org/locations/5038498,Africa,Nigeria,NG
5045024,Ifako-Ijaiye Bus Terminal,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.63134149665713,3.32466185545875,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,13578379,https://explore.openaq.org/locations/5045024,Africa,Nigeria,NG
5046018,Agege Redline Train Station,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.62099413708793,3.32588520445222,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,13578919,https://explore.openaq.org/locations/5046018,Africa,Nigeria,NG
5095987,Iju Redline Train Station ,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.66263400819088,3.31880868025411,7,Unknown AirGradient Sensor,1,13843835,https://explore.openaq.org/locations/5095987,Africa,Nigeria,NG
5108993,Ikeja Bus Terminal ,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.59155243234869,3.33843009149118,7,Unknown AirGradient Sensor,1,13928964,https://explore.openaq.org/locations/5108993,Africa,Nigeria,NG
5129500,Abule Egaba Bus Terminal,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.64748483724529,3.30651086882426,7,Unknown AirGradient Sensor,1,13860205,https://explore.openaq.org/locations/5129500,Africa,Nigeria,NG
5154310,MMIA Ewu Bus Terminal,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.55552330606207,3.32377820086534,7,Unknown AirGradient Sensor,1,13843840,https://explore.openaq.org/locations/5154310,Africa,Nigeria,NG
5188632,Ojota Bus Terminal,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.58939284235853,3.37802444983894,1,N/A,1,13843845,https://explore.openaq.org/locations/5188632,Africa,Nigeria,NG
5269430,Lawanson QBC,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.51230924613708,3.34810632702351,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,13843850,https://explore.openaq.org/locations/5269430,Africa,Nigeria,NG
5269431,Ojuelegba QBC,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.51031605673298,3.36285137495132,1,N/A,1,14010806,https://explore.openaq.org/locations/5269431,Africa,Nigeria,NG
5269926,Cele Bus Terminal,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.51213987392102,3.33395362489283,7,Unknown AirGradient Sensor,1,13843855,https://explore.openaq.org/locations/5269926,Africa,Nigeria,NG
5350409,LASWA - Five Cowries Terminal,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,66,AirGradient,FALSE,Non-reference / air sensor,FALSE,6.44232108224905,3.42742470882008,26,AirGradient Open Air Max Generation 1 (O-M-1PPST-CE),1,13843860,https://explore.openaq.org/locations/5350409,Africa,Nigeria,NG
5516338,MARINA INTERCHANGE STATION,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,15,IQAir,FALSE,Non-reference / air sensor,FALSE,6.4461,3.395,17,AirVisual,1,13923456,https://explore.openaq.org/locations/5516338,Africa,Nigeria,NG
5516341,Mile 2 Interchange,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,15,IQAir,FALSE,Non-reference / air sensor,FALSE,6.4383,3.2634,17,AirVisual,1,13923457,https://explore.openaq.org/locations/5516341,Africa,Nigeria,NG
5516343,Justrite - Ogolonto,,Africa/Lagos,100,NG,Nigeria,16826,LAMATA,15,IQAir,FALSE,Non-reference / air sensor,FALSE,6.6187,3.4757,17,AirVisual,1,13923470,https://explore.openaq.org/locations/5516343,Africa,Nigeria,NG
